discover	make a discovery, make a new finding
plan	make or work out a plan for
concert	contrive (a plan) by mutual agreement
mint	form by stamping, punching, or printing
spin	form a web by making a thread
spin	make up a story
spatchcock	interpolate or insert (words) into a sentence or story
design	make a design of
redesign	design anew, make a new design for
create	create by artistic means
design	create the design for
carry_through	put in effect
get_over	to bring (a necessary but unpleasant task) to an end
run	carry out
consummate	make perfect
consummate	fulfill sexually
initiate	take the lead or initiative in
strike_up	begin
introduce	bring something new to an environment
phase_in	introduce gradually
phase_out	terminate gradually
effect	produce
draw	earn or achieve a base by being walked by the pitcher
draw	engage in drawing
trip	put in motion or move to act
induce	cause to arise
bring_on	cause to appear
precipitate	bring about abruptly
induce	cause to occur rapidly
realize	make real or concrete
incarnate	make concrete and real
disincarnate	make immaterial
pioneer	open up an area or prepare a way
cause	give rise to
make	compel or make somebody or something to act in a certain way
drive	compel somebody to do something, often against his own will or judgment
occasion	give occasion to
inspire	supply the inspiration for
provoke	evoke or provoke to appear or occur
pick	provoke
establish	set up or lay the groundwork for
fix	set or place definitely
establish	bring about
pacify	fight violence and try to establish peace in (a location)
stage	plan, organize, and carry out (an event)
dogfight	arrange for an illegal dogfight
concord	arrange by concord or agreement
tee_up	make detailed arrangements or preparations
prearrange	arrange beforehand
phase	arrange in phases or stages
engender	call forth
mount	put up or launch
mount	prepare and supply with the necessary equipment for execution or performance
rerun	rerun a performance of a play, for example
riff	play riffs
misplay	play incorrectly, e.g., play a wrong note
put_on	carry out (performances)
motivate	give an incentive for action
impel	urge or force  (a person) to an action
start	get off the ground
sound_off	start playing
undertake	enter upon an activity or enterprise
organize	arrange by systematic planning and united effort
lay	prepare or position for action or operation
bear	bring forth, "The apple tree bore delicious apples this year"
seed	bear seeds
crop	yield crops
overbear	bear too much
fruit	bear fruit
fruit	cause to bear fruit
create_from_raw_material	make from scratch
manufacture	put together out of components or parts
make	make by shaping or bringing together constituents
raft	make into a raft
forge	make a copy of with the intent to deceive
construct	make by combining materials and parts
lock	build locks in order to facilitate the navigation of vessels
build	build or establish something abstract
wattle	build of or with wattle
frame	construct by fitting or uniting parts together
rebuild	build again
groin	build with groins
cantilever	construct with girders and beams such that only one end is fixed
demolish	destroy completely
assemble	create by putting components or members together
jumble	assemble without order or sense
reassemble	assemble once again, after taking something apart
configure	set up for a particular purpose
compound	create by mixing or combining
disassemble	take apart into its constituent pieces
fashion	make out of components (often in an improvising manner)
tie	make by tying pieces together
recast	cast or model anew
craft	make by hand and with much skill
handcraft	make something by hand
cooper	make barrels and casks
shape	make something, usually for a specific function
preform	form or shape beforehand or determine the shape of beforehand
preform	form into a shape resembling the final, desired one
mound	form into a rounded elevation
mound_over	form a mound over
hill	form into a hill
roughcast	shape roughly
reshape	shape again or shape differently
dip	place (candle wicks) into hot, liquid wax
sinter	cause (ores or powdery metals) to become a coherent mass by heating without melting
raise	construct, build, or erect
set_up	begin, or enable someone else to begin, a venture by providing the means, logistics, etc.
rig_up	erect or construct, especially as a temporary measure
level	tear down so as to make flat with the ground
uproot	destroy completely, as if down to the roots
dilapidate	bring into a condition of decay or partial ruin by neglect or misuse
press	press from a plastic
cast	form by pouring  (e.g., wax or hot metal) into a cast or mold
recast	cast again
sand_cast	pour molten metal into a mold of sand
throw	make on a potter's wheel
handbuild	make without a potter's wheel
bake	prepare with dry heat in an oven
brew	prepare by brewing
cook	prepare for eating by applying heat
deglaze	dissolve cooking juices or solid food in (a pan) by adding liquid and stirring
scallop	bake in a sauce, milk, etc., often with breadcrumbs on top
flambe	pour liquor over and ignite (a dish)
sandwich	make into a sandwich
put_on	put on the stove or ready for cooking
spatchcock	prepare for eating if or as if a spatchcock
devil	coat or stuff with a spicy paste
cook	prepare a hot meal
precook	cook beforehand so that the actual preparation won't take long
whip_up	prepare or cook quickly or hastily
concoct	prepare or cook by mixing ingredients
sew	create (clothes) with cloth
run_up	make by sewing together quickly
cut	style and tailor in a certain fashion
style	make consistent with a certain fashion or style
alter	make an alteration to
quilt	create by stitching together
quilt	stitch or sew together
embroider	decorate with needlework
faggot	ornament or join (fabric) by faggot stitch
stick	cover and decorate with objects that pierce the surface
purl	embroider with gold or silver thread
purl	edge or border with gold or silver embroidery
illustrate	supply with illustrations
work	shape, form, or improve a material
hot-work	roll, press, forge, or shape (metal) while hot
coldwork	shape (metal) without heat
overwork	use too much
rework	use again in altered form
rack	work on a rack
tool	work with a tool
garland	adorn with bands of flowers or leaves
fledge	decorate with feathers
spangle	decorate with spangles
foliate	decorate with leaves
flag	decorate with flags
caparison	put a caparison on
bead	decorate by sewing beads onto
pipe	trim with piping
applique	sew on as a decoration
macrame	make knotted patterns
knit	make (textiles) by knitting
purl	knit with a purl stitch
cast_on	make the first row of stitches when knitting
cast_off	make the last row of stitches when knitting
rib	form vertical ribs by knitting
purl_stitch	make with purl stitches
knit	tie or link together
web	construct or form a web, as if by weaving
crochet	make a piece of needlework by interlocking and looping thread with a hooked needle
crochet	create by looping or crocheting
shell_stitch	make by shell stitching
double_crochet	make by double stitching
single_crochet	make by single stitching
loop	make a loop in
noose	make a noose in or of
knot	make into knots
weave	create a piece of cloth by interlacing strands of fabric, such as wool or cotton
brocade	weave a design into (textiles)
lace	do lacework
tat	make lacework by knotting or looping
